Peace_Treaty_Accords,Technological_Advancements,Ammonia_Concentration,Precious_Metal_Trade_Tons,Food_Production_Tons,Trade_Agreements_Signed,Last_Contact_Days,Discovery_Date,Mineral_Extraction_Tons,Galactic_Visits,Sulfur_Concentration,Exploration_Missions,Biological_Research_Units,Offspring_Colonies,Cultural_Exchange_Programs,Military_Engagements,Inhabitants_Disputes,Resource_Mining_Operations,Resource_Allocation_Credits,Young_Colonies,HeavyMetals_Concentration,Terraforming_Initiatives,Liquid_Energy_Consumption_Terawatts,Alien_Population_Count,CO2_Concentration,Hydrogen_Concentration,Colonization_Year,Species_Expansion_Response,Alien_Civilization_Level,Interplanetary_Communications,Dominant_Species_Social_Structure_Absurd,Dominant_Species_Social_Structure_Alone,Dominant_Species_Social_Structure_Divorced,Dominant_Species_Social_Structure_Married,Dominant_Species_Social_Structure_Single,Dominant_Species_Social_Structure_Together,Dominant_Species_Social_Structure_Widow,Dominant_Species_Social_Structure_YOLO
0.0,0.4,1.0,16.0,31.8,1.0,1.0,-0.33449545825227184,349.0,4.0,3.0,4.0,43.0,0.0,1.0,1.0,0.0,9.0,16.0,0.0,4.0,1.0,1248.0,77371.2,4.0,40.192,3091.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,4.0,30.0,3.9999999999999964,3.0,4.0,0.944920941182255,64.8,7.0,3.0,1.0,5.9999999999999964,0.0,0.0,1.0,0.0,7.8,4.0,1.0,0.0,0.0,399.0,53863.0,6.0,92.326,3085.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,24.0,0.0,2.0,83.0,-0.47303099194900405,22.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,99.6,40101.2,7.0,73.06,3084.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,24.0,18.0,2.6,9.0,0.7574905132396174,81.0,3.0,3.0,2.0,28.0,0.0,0.0,0.0,0.0,7.0,6.0000000000000036,1.0,3.0,0.0,174.0,48799.0,7.0,96.66,3093.0,0.0,4.0,4.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0,0.0,2.0,33.0,1.7435375471987113,3.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,17.0,27159.0,5.0,100.91,3103.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,12.999999999999996,6.0,2.0,16.0,1.010114133510129,37.0,1.0,3.0,3.0,5.9999999999999964,0.0,0.0,0.0,0.0,6.0,8.600000000000001,1.0,3.0,0.0,162.0,54197.0,7.0,48.59,3090.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4.0,2.0,1.0,65.0,0.5863583833789481,16.19999999999999,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0000000000000004,8.600000000000001,0.0,2.4,0.0,4.0,34824.0,5.0,31.98,3107.4,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,46.0,3.8000000000000007,1.0,47.0,-0.7215800376990236,11.0,8.0,3.0,0.39999999999999947,8.0,0.0,0.0,0.0,0.0,2.0000000000000004,6.0000000000000036,0.0,2.0,0.0,4.399999999999977,22634.0,8.0,78.39,3096.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,73.0,0.0,5.0,67.0,-0.2758215851571853,93.0,7.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,5.0,13.0,1.0,4.0,0.0,146.0,52034.0,7.8,68.94,3103.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,5.0,0.9999999999999964,1.7999999999999998,89.0,0.45189742420270806,6.0,5.2,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,12.0,37054.0,1.0,76.048,3097.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,12.0,22.0,1.0,18.000000000000004,0.1291911221797319,319.0,1.0,1.0,4.8,33.0,0.0,0.0,0.0,0.0,9.0,102.0,0.0,1.0,0.0,613.0,77972.0,4.0,103.44,3091.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,182.0,16.0,5.0,25.0,-1.6505830283712277,144.0,8.0,1.0,5.0,28.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,4.0,0.0,349.0,56337.0,4.0,7.549999999999997,3095.4,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,38.0,3.6000000000000014,2.0,65.0,0.14222976064530665,92.0,4.0,0.0,1.5999999999999999,3.0,1.0,0.0,0.0,0.0,5.0,9.0,0.4,4.0,0.0,112.00000000000003,65316.0,3.0,96.28,3102.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,10.0,0.0,2.0,77.0,0.0485145466739878,27.0,7.0,6.0,0.0,8.0,1.0,0.0,0.0,1.0,3.0,30.0,2.0,2.8,0.0,24.0,40800.0,10.0,62.84,3094.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.2,0.0,3.0,3.0,75.0,0.2359449746166255,18.0,8.0,1.0,0.39999999999999947,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,19.399999999999977,16269.0,7.0,69.22,3114.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0,0.9999999999999964,2.0,17.0,0.2033483784526885,13.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.6000000000000014,0.6,2.0,0.0,25.0,36659.6,4.0,47.53,3102.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,54.0,60.0,2.0,68.6,0.5985821069404245,241.0,4.0,2.0,5.0,13.0,1.0,0.0,0.0,0.0,6.8,54.0,0.0,2.0,0.0,180.0,64713.0,6.0,97.91,3100.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,146.0,3.9999999999999964,2.0,28.0,0.0036942269485744374,62.0,5.0,2.0,1.0,41.0,0.6000000000000001,0.0,0.0,0.0,7.0,31.0,1.0,5.0,0.0,315.0,66886.0,1.0,60.848,3088.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,3.0,2.0,1.0,40.0,-0.636013972768689,23.799999999999983,8.0,1.8,0.0,5.9999999999999964,1.0,0.0,0.0,0.0,3.0,6.0000000000000036,0.0,5.0,0.0,6.0,34154.2,8.0,8.75,3102.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,182.0,18.0,2.0,84.0,-1.7768948385064836,79.0,8.0,2.0,2.0,0.0,0.6,0.0,0.0,0.0,4.0,11.0,1.0,2.0,0.0,297.0,51369.0,6.0,112.57,3106.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,4.0,0.9999999999999964,2.0,91.0,-0.5585970568793387,13.0,7.0,3.0,0.0,7.199999999999996,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,22.0,38415.0,4.8,66.04,3108.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,5.0,0.0,5.0,48.0,-0.2285565207194766,16.0,7.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,5.0,0.0,130.0,36138.0,3.0,72.72,3100.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,18.0,7.0,4.0,20.0,0.04036539763300355,58.0,6.0,1.0,1.0,5.9999999999999964,1.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,79.0,44051.0,8.0,70.99,3103.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.0,3.0,50.0,8.400000000000002,6.0,56.0,-2.049891331379456,108.0,7.2,0.0,1.0,4.799999999999997,1.0,0.0,0.0,0.0,6.0,8.399999999999999,0.0,4.0,0.0,244.0,42014.0,7.0,25.380000000000003,3107.0,1.0,2.0,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,3.0,2.0,1.0,17.0,-0.14299045578914202,30.0,5.0,2.0,0.19999999999999973,8.0,1.0,0.0,0.0,0.0,2.9999999999999996,1.9999999999999964,0.0,3.0,0.0,14.0,36230.0,6.0,116.97,3101.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,12.999999999999996,6.0,1.0,38.0,-1.2431255763220155,15.0,9.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,4.0,0.0,5.0,29357.399999999998,8.2,13.399999999999991,3108.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,7.0,5.0,3.0,67.4,-0.42821067222359066,48.000000000000014,6.0,3.0,1.0,5.9999999999999964,2.0,0.0,0.0,0.0,4.0,10.0,1.0,2.2,0.0,48.0,35285.600000000006,7.0,4.029999999999994,3107.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,35.0,36.0,1.0,96.0,1.4583173307642625,11.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,4.0,0.0,14.0,42523.0,7.0,78.43,3094.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,11.0,7.0,1.0,94.0,0.3296601885879443,298.6,2.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,2.6,0.0,272.0,73395.0,5.0,66.7,3117.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,40.0,51.6,1.0,96.0,-1.2023798311170941,838.0,2.0,1.0,6.0,133.0,0.0,0.0,0.0,0.0,10.0,71.6,0.0,2.0,0.0,899.0,86857.0,4.8,73.96,3102.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0,0.9999999999999964,2.0,74.0,0.6637752992682985,12.0,7.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,17.0,36921.0,4.0,116.19,3095.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,75.0,0.0,5.0,72.0,-1.6057627086458144,26.0,6.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0,0.0,505.0,47916.0,9.0,69.54,3088.6,0.0,2.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.7999999999999999,35.0,3.9999999999999964,4.0,71.0,-0.48525471551048044,9.0,7.0,3.0,2.0,10.8,1.0,0.0,0.0,0.0,3.0,7.800000000000001,0.19999999999999996,2.0,0.0,6.0,14515.0,8.0,85.19,3110.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,101.0,61.0,1.0,31.0,2.0858018069200495,835.0,1.0,0.0,7.0,80.0,0.0,1.0,0.0,0.0,8.4,20.0,0.0,3.0,1.0,1060.0,83512.0,10.0,76.68,3116.0,0.39999999999999997,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,15.0,0.0,1.0,88.0,1.670195205829853,21.0,6.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,6.0,6.0000000000000036,1.0,2.0,0.0,274.0,50127.0,7.0,85.75,3092.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,2.0,73.0,21.0,2.0,37.4,0.24001954913711762,250.0,2.0,0.0,2.0,85.0,0.0,0.0,0.0,0.0,8.0,43.0,1.0,3.0,0.0,707.0,73691.0,8.0,111.18,3101.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,143.0,35.0,3.0,4.0,0.7045210444732197,322.0,5.0,2.0,2.0,46.0,0.0,0.0,0.0,0.0,11.0,42.2,1.0,3.0,0.0,385.4,67225.0,4.8,71.65,3085.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,35.0,7.0,2.0,44.8,2.032832338153652,82.0,3.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,9.0,66.0,1.0,4.0,0.0,435.4,55707.0,3.0,60.78,3083.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,61.8,16.0,2.0,40.0,-0.3793157779776852,272.0,6.0,1.0,3.0,104.0,1.0,0.0,0.4,0.0,6.0,0.0,0.0,2.0,1.0,1218.0,76896.4,1.0,69.15,3102.0,1.0,2.0,5.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,137.0,0.0,7.0,44.0,-1.9928472880925663,120.0,8.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,4.0,0.0,159.0,47861.0,5.0,19.65,3098.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,26.0,8.0,5.0,6.0,-1.5038983456335113,83.0,2.0,3.0,2.0,19.0,0.0,0.0,0.0,0.0,9.0,11.0,1.0,4.0,0.0,179.0,55455.6,9.0,90.72,3090.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,9.0,3.0,2.0,82.0,-0.40131848038834267,20.0,7.0,1.0,0.0,6.399999999999995,1.0,0.0,0.0,0.0,3.0,11.0,0.0,3.2,0.0,2.0,31615.0,5.0,31.68,3106.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,80.0,11.399999999999999,1.6,90.0,0.398113040532212,80.0,3.0,2.0,4.0,17.0,0.0,0.0,0.0,0.0,5.4,11.0,1.0,3.0,0.0,67.0,42315.0,5.0,117.3,3088.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,119.0,54.0,2.0,49.6,-1.5364949417974483,239.0,7.0,2.0,7.0,99.0,0.0,1.0,1.0,0.0,10.0,98.0,0.0,3.0,0.4,620.0,49118.0,8.0,85.73,3101.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,6.0,2.0,2.0,25.0,-0.6563868453711497,15.200000000000017,6.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.9999999999999964,1.0,3.0,0.0,69.0,59041.0,4.0,4.289999999999999,3103.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,81.80000000000001,3.0,4.6,3.0,-1.2105289801580785,49.999999999999986,8.0,0.0,1.0,16.8,0.0,0.0,0.0,0.0,6.0,3.0,1.0,3.0,0.0,322.0,48432.0,5.0,95.17,3098.8,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
0.0,0.0,1.0,7.0,23.0,4.0,96.0,-1.357213662895795,38.0,9.0,2.0,1.0,30.0,1.0,0.0,0.0,0.0,3.0,18.0,0.0,2.8,0.0,12.0,17117.0,3.0,93.06,3108.0,0.19999999999999998,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,2.0,2.1999999999999993,2.0,48.0,-0.00445492209240981,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,210.0,40344.0,4.0,105.64,3104.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,53.0,70.0,1.0,65.0,0.2074229529731806,239.0,2.0,0.0,4.0,103.0,1.0,0.0,0.0,0.0,4.0,88.0,0.0,3.0,0.0,407.0,70886.0,1.0,100.45,3101.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,48.0,0.9999999999999964,2.0,28.0,0.6556261502273142,57.0,2.0,3.0,1.0,19.0,0.0,0.0,0.0,0.0,5.0,11.0,1.0,3.0,0.0,62.0,53571.4,9.0,4.549999999999997,3084.0,0.0,3.0,3.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,3.0,0.0,2.0,65.0,-0.012604071133394058,9.0,6.0,2.6,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.6,0.0,30.0,44300.0,3.0,33.95,3095.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,11.0,3.9999999999999964,1.0,72.0,-1.2797967470064446,73.0,6.0,3.0,1.0,15.0,0.0,0.0,0.2,0.0,7.0,3.200000000000003,0.0,3.0,0.0,126.99999999999997,54165.0,7.0,55.87,3099.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,19.0,8.399999999999999,3.0,75.0,-1.6587321774122121,23.0,9.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,7.800000000000001,0.0,4.0,0.0,14.0,21645.0,8.0,80.82,3109.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.6,59.0,59.0,2.0,38.0,0.45189742420270806,107.0,4.0,1.0,4.0,126.4,0.0,0.0,0.0,0.0,9.8,101.0,1.0,3.0,0.0,275.0,77353.0,9.0,54.96,3110.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,34.0,15.0,3.0,99.0,0.26854157078056246,309.0,4.0,5.0,3.0,34.0,0.6,0.0,0.0,0.0,5.0,26.0,0.7999999999999999,4.0,0.0,321.0,59258.0,7.0,114.85,3103.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,47.0,28.0,2.0,31.0,-1.129037489748236,142.0,8.0,3.0,2.0,49.0,0.0,0.0,0.0,0.0,9.0,18.0,1.0,2.0,0.0,711.0,67893.0,3.0,119.99,3105.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,13.999999999999996,62.400000000000006,1.0,91.0,-0.2448548188014451,573.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,2.0,0.0,794.0,76542.0,5.0,46.87,3086.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,41.0,91.0,3.0,73.0,-0.8927121675596927,248.0,5.0,2.0,4.6,64.0,0.0,0.0,0.0,0.0,13.0,49.0,0.0,1.0,0.0,389.0,57386.2,10.0,117.53,3099.0,1.0,4.0,4.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,3.0,12.0,7.0,2.0,34.0,-0.43635982126457495,9.0,8.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,3.0,6.0000000000000036,0.0,3.0,0.0,8.0,25804.0,3.0,64.68,3109.6,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.4,93.0,120.0,1.0,95.0,0.39892795543631043,414.0,5.0,2.6,6.0,121.0,0.0,0.0,0.0,0.0,5.0,80.0,0.0,4.0,0.0,627.0,69520.0,4.0,118.04,3113.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,116.0,34.0,2.8,13.0,0.14222976064530665,41.000000000000014,5.8,1.0,2.0,73.0,1.0,0.0,0.0,0.0,3.0,16.0,0.0,2.0,0.0,32.0,41883.0,1.0,65.61,3118.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,30.0,17.0,5.0,63.0,0.8634294507724125,171.0,6.0,1.0,2.0,39.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,122.99999999999997,49854.0,8.0,18.440000000000005,3108.4,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,12.0,0.0,4.0,19.0,0.24409412365760974,23.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,152.4,38201.0,6.4,66.56,3090.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,8.0,17.0,1.0,65.0,0.4763448713256608,177.0,2.0,2.8,3.0,69.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,629.0,65073.0,6.0,5.32,3073.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,38.0,19.0,1.0,38.0,-1.4224068552236688,179.6,3.8,2.0,4.0,34.2,0.0,0.0,1.0,0.0,9.0,0.0,1.0,1.0,1.0,158.0,78028.0,1.0,101.15,3086.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.19999999999999998,0.0,2.0,9.799999999999997,3.0,1.0,16.0,-1.4020339826212083,4.0,8.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0000000000000004,2.200000000000003,0.0,4.0,0.0,5.0,24645.0,5.0,81.88,3118.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,3.0,4.799999999999997,1.0,13.0,-0.5219258861949095,7.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2,1.0,0.0,4.0,0.0,1.0,27190.0,1.0,19.240000000000002,3103.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,23.0,0.0,4.0,72.0,-1.129037489748236,87.0,7.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,11.0,1.0,3.0,0.0,293.0,55158.0,5.0,60.91,3099.2,1.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.2,1.0,57.0,25.8,2.0,8.0,0.31743646502646794,240.0,4.0,2.0,7.0,50.0,0.0,0.0,0.0,0.0,10.0,19.0,1.0,3.0,0.0,664.0,69702.0,3.0,55.388,3081.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,20.0,61.0,1.0,98.0,-0.6604614198916418,757.0,3.0,2.0,4.3999999999999995,186.0,0.0,0.0,1.0,0.0,10.0,58.400000000000006,0.0,3.0,0.0,901.0,73455.0,6.4,69.27,3098.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,5.0,131.0,107.0,3.0,87.0,0.26446699626007036,148.0,4.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,11.0,59.0,1.0,5.0,0.0,197.0,54753.0,4.0,9.300000000000004,3089.0,0.0,2.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.9999999999999964,1.0,49.0,0.2359449746166255,7.0,4.0,0.0,0.0,3.200000000000003,1.0,0.0,0.0,0.0,3.0,1.4000000000000021,2.0,5.0,0.0,8.0,60199.0,3.0,8.670000000000002,3108.0,0.0,3.0,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.2,112.0,5.0,8.0,9.0,-0.9823528070105195,91.0,8.0,5.0,3.0,28.0,0.4,0.0,0.0,0.0,7.0,26.0,1.0,3.0,0.0,392.0,42720.0,1.0,16.740000000000002,3095.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,42.0,24.0,7.0,90.0,-1.0516205738588855,103.0,8.0,2.5999999999999996,1.7999999999999998,12.0,1.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,0.0,164.0,51835.4,10.0,26.729999999999997,3102.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,145.0,29.0,1.0,82.0,-0.2285565207194766,92.0,8.0,0.8,2.0,28.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,3.0,0.0,110.00000000000003,40059.0,3.0,44.56,3114.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,200.0,30.0,1.0,85.0,1.0997547729609558,415.0,2.4000000000000004,3.0,5.0,63.0,0.0,0.0,0.0,0.0,4.0,33.0,0.0,4.0,0.0,292.0,71963.8,9.0,118.04,3087.6,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,19.599999999999998,3.9999999999999964,2.6,76.0,-1.626135581248275,15.0,8.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,6.0000000000000036,0.0,4.0,0.0,8.0,32880.0,9.0,71.27,3106.6,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,26.0,3.0,3.0,67.0,1.3646021167929439,19.0,7.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,0.0,19.0,22944.0,5.8,81.59,3111.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,0.0,2.0,68.0,1.7068663765142822,10.0,5.0,2.2,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,2.4,0.0,78.4,50116.0,2.0,103.33,3087.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.2,1.0,0.9999999999999964,1.0,23.0,0.8186091310469992,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,16.0,36802.0,5.0,18.509999999999998,3110.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,57.0,3.0,4.0,48.0,-0.3833903524981773,30.0,6.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,2.0,0.0,267.0,54237.0,6.0,92.01,3087.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
